MsgID.LOCAL_POSITION,1520106039.8231108,3.1497490,-0.0931374,-3.0421708
MsgID.LOCAL_VELOCITY,1520106039.8231108,5.1651707,0.0833584,-0.1332881
MsgID.STATE,1520106040.0648320,True,True
MsgID.GLOBAL_HOME,1520106040.0651038,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520106040.0712309,-121.9939343,37.4137822,3.0540000
MsgID.LOCAL_VELOCITY,1520106040.0712309,5.5900000,0.0700000,0.2800000
MsgID.LOCAL_POSITION,1520106040.0714121,4.4623432,0.0211875,-3.0541162
MsgID.LOCAL_VELOCITY,1520106040.0714121,5.5975399,0.0756910,0.2826380
MsgID.GLOBAL_POSITION,1520106040.3219399,-121.9939360,37.4137963,3.0010000
MsgID.LOCAL_VELOCITY,1520106040.3219399,6.1400000,0.0400000,0.3500000
MsgID.LOCAL_POSITION,1520106040.3221040,6.0323963,-0.1277515,-3.0014906
MsgID.LOCAL_VELOCITY,1520106040.3221040,6.1484003,0.0482681,0.3523987
MsgID.GLOBAL_POSITION,1520106040.5726631,-121.9939370,37.4138103,2.9730000
MsgID.LOCAL_VELOCITY,1520106040.5726631,6.3800000,0.1000000,0.1200000
MsgID.LOCAL_POSITION,1520106040.5728600,7.5837712,-0.2122845,-2.9731085
MsgID.LOCAL_VELOCITY,1520106040.5728600,6.3826509,0.1034045,0.1211899
MsgID.GLOBAL_POSITION,1520106040.8218508,-121.9939346,37.4138223,2.9730000
MsgID.LOCAL_VELOCITY,1520106040.8218508,5.1700000,0.2100000,0.0900000
MsgID.LOCAL_POSITION,1520106040.8220110,8.9204960,0.0026439,-2.9735937
MsgID.LOCAL_VELOCITY,1520106040.8220110,5.1774073,0.2160791,0.0932425
MsgID.STATE,1520106041.0648451,True,True
MsgID.GLOBAL_HOME,1520106041.0651031,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520106041.0732059,-121.9939336,37.4138327,2.9860000
MsgID.LOCAL_VELOCITY,1520106041.0732059,3.2100000,0.1700000,0.0100000
MsgID.LOCAL_POSITION,1520106041.0733860,10.0809097,0.0908607,-2.9863389
MsgID.LOCAL_VELOCITY,1520106041.0733860,3.2113473,0.1717348,0.0146345
MsgID.GLOBAL_POSITION,1520106041.3223200,-121.9939354,37.4138386,3.0000000
MsgID.LOCAL_VELOCITY,1520106041.3223200,1.8600000,0.4100000,0.0700000
MsgID.LOCAL_POSITION,1520106041.3224959,10.7336044,-0.0752560,-3.0000491
MsgID.LOCAL_VELOCITY,1520106041.3224959,1.8646572,0.4146712,0.0757212
MsgID.GLOBAL_POSITION,1520106041.5730970,-121.9939312,37.4138421,2.9910000
MsgID.LOCAL_VELOCITY,1520106041.5730970,1.3800000,1.4800000,0.1100000
MsgID.LOCAL_POSITION,1520106041.5733492,11.1233692,0.3019189,-2.9919734
MsgID.LOCAL_VELOCITY,1520106041.5733492,1.3857169,1.4833196,0.1118035
MsgID.GLOBAL_POSITION,1520106041.8231339,-121.9939250,37.4138436,2.9760000
MsgID.LOCAL_VELOCITY,1520106041.8231339,0.9400000,2.6000000,0.0500000
MsgID.LOCAL_POSITION,1520106041.8235650,11.2889309,0.8527025,-2.9765832
MsgID.LOCAL_VELOCITY,1520106041.8235650,0.9430069,2.6052597,0.0589365
MsgID.STATE,1520106042.0650120,True,True
MsgID.GLOBAL_HOME,1520106042.0651798,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520106042.0734200,-121.9939155,37.4138457,2.9680000
MsgID.LOCAL_VELOCITY,1520106042.0734200,0.4600000,3.5300000,-0.0100000
MsgID.LOCAL_POSITION,1520106042.0735948,11.5217352,1.6940171,-2.9687827
MsgID.LOCAL_VELOCITY,1520106042.0735948,0.4603703,3.5348952,-0.0132925
MsgID.GLOBAL_POSITION,1520106042.3238320,-121.9939036,37.4138473,2.9660000
MsgID.LOCAL_VELOCITY,1520106042.3238320,0.0000000,4.3200000,-0.0500000
MsgID.LOCAL_POSITION,1520106042.3240731,11.6952267,2.7546890,-2.9669607
MsgID.LOCAL_VELOCITY,1520106042.3240731,0.0074812,4.3267450,-0.0559108
MsgID.GLOBAL_POSITION,1520106042.5732360,-121.9938921,37.4138465,2.9580000
MsgID.LOCAL_VELOCITY,1520106042.5732360,-0.4400000,5.0000000,-0.0700000
MsgID.LOCAL_POSITION,1520106042.5734990,11.6038475,3.7720957,-2.9583030
MsgID.LOCAL_VELOCITY,1520106042.5734990,-0.4446997,5.0078225,-0.0749710
MsgID.GLOBAL_POSITION,1520106042.8230331,-121.9938789,37.4138454,2.9490000
MsgID.LOCAL_VELOCITY,1520106042.8230331,-0.8800000,5.6200000,-0.1700000
MsgID.LOCAL_POSITION,1520106042.8232388,11.4856596,4.9508801,-2.9498508
MsgID.LOCAL_VELOCITY,1520106042.8232388,-0.8879282,5.6266575,-0.1715590
MsgID.STATE,1520106043.0646570,True,True
MsgID.GLOBAL_HOME,1520106043.0648189,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520106043.0732281,-121.9938617,37.4138441,2.9540000
MsgID.LOCAL_VELOCITY,1520106043.0732281,-1.3000000,6.1200000,-0.2200000
MsgID.LOCAL_POSITION,1520106043.0733800,11.3399916,6.4748635,-2.9549117
MsgID.LOCAL_VELOCITY,1520106043.0733800,-1.3097185,6.1276007,-0.2259258
MsgID.GLOBAL_POSITION,1520106043.3238540,-121.9938420,37.4138401,2.9650000
MsgID.LOCAL_VELOCITY,1520106043.3238540,-1.7500000,5.9900000,-0.1900000
MsgID.LOCAL_POSITION,1520106043.3240740,10.8941412,8.2274141,-2.9650190
MsgID.LOCAL_VELOCITY,1520106043.3240740,-1.7565340,5.9968724,-0.1979167
MsgID.GLOBAL_POSITION,1520106043.5724969,-121.9938279,37.4138339,2.9680000
MsgID.LOCAL_VELOCITY,1520106043.5724969,-1.6800000,4.4900000,-0.1800000
MsgID.LOCAL_POSITION,1520106043.5726521,10.2123747,9.4816351,-2.9688389
MsgID.LOCAL_VELOCITY,1520106043.5726521,-1.6898783,4.4937949,-0.1873293
MsgID.GLOBAL_POSITION,1520106043.8232300,-121.9938196,37.4138314,2.9750000
MsgID.LOCAL_VELOCITY,1520106043.8232300,-1.5700000,2.9700000,-0.1300000
MsgID.LOCAL_POSITION,1520106043.8234839,9.9363413,10.2166557,-2.9759123
MsgID.LOCAL_VELOCITY,1520106043.8234839,-1.5776658,2.9718499,-0.1337588
MsgID.STATE,1520106044.0659981,True,True
MsgID.GLOBAL_HOME,1520106044.0662091,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520106044.0743380,-121.9938123,37.4138284,2.9780000
MsgID.LOCAL_VELOCITY,1520106044.0743380,-2.4600000,2.1900000,-0.0800000
MsgID.LOCAL_POSITION,1520106044.0745921,9.5967712,10.8712091,-2.9787233
MsgID.LOCAL_VELOCITY,1520106044.0745921,-2.4666493,2.1952500,-0.0889844
MsgID.GLOBAL_POSITION,1520106044.3237829,-121.9938067,37.4138219,2.9860000
MsgID.LOCAL_VELOCITY,1520106044.3237829,-3.3800000,1.5100000,-0.0300000
MsgID.LOCAL_POSITION,1520106044.3239760,8.8721962,11.3680382,-2.9864769
MsgID.LOCAL_VELOCITY,1520106044.3239760,-3.3819041,1.5120970,-0.0390322
MsgID.GLOBAL_POSITION,1520106044.5728760,-121.9938042,37.4138125,2.9910000
MsgID.LOCAL_VELOCITY,1520106044.5728760,-4.0700000,0.8100000,0.0200000
MsgID.LOCAL_POSITION,1520106044.5730619,7.8325052,11.5852013,-2.9916453
MsgID.LOCAL_VELOCITY,1520106044.5730619,-4.0728140,0.8105199,0.0293495
MsgID.GLOBAL_POSITION,1520106044.8244879,-121.9938035,37.4138024,2.9920000
MsgID.LOCAL_VELOCITY,1520106044.8244879,-4.6900000,0.1300000,0.0200000
MsgID.LOCAL_POSITION,1520106044.8247108,6.7089629,11.6519775,-2.9928310
MsgID.LOCAL_VELOCITY,1520106044.8247108,-4.6999168,0.1396758,0.0213590
MsgID.STATE,1520106045.0654359,True,True
MsgID.GLOBAL_HOME,1520106045.0656610,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520106045.0738921,-121.9938032,37.4137908,2.9920000
MsgID.LOCAL_VELOCITY,1520106045.0738921,-5.2400000,-0.4700000,0.0000000
MsgID.LOCAL_POSITION,1520106045.0740731,5.4223938,11.6741734,-2.9927430
MsgID.LOCAL_VELOCITY,1520106045.0740731,-5.2483559,-0.4706382,0.0057210
MsgID.GLOBAL_POSITION,1520106045.3243241,-121.9938054,37.4137776,2.9940000
MsgID.LOCAL_VELOCITY,1520106045.3243241,-5.7000000,-1.0400000,0.0000000
MsgID.LOCAL_POSITION,1520106045.3246279,3.9587829,11.4797029,-2.9941101
MsgID.LOCAL_VELOCITY,1520106045.3246279,-5.7018194,-1.0479966,0.0014585
MsgID.GLOBAL_POSITION,1520106045.5742121,-121.9938068,37.4137660,2.9870000
MsgID.LOCAL_VELOCITY,1520106045.5742121,-5.8800000,-1.6600000,0.0100000
MsgID.LOCAL_POSITION,1520106045.5744030,2.6630235,11.3538923,-2.9873338
MsgID.LOCAL_VELOCITY,1520106045.5744030,-5.8895779,-1.6631428,0.0111974
MsgID.GLOBAL_POSITION,1520106045.8231301,-121.9938125,37.4137539,2.9750000
MsgID.LOCAL_VELOCITY,1520106045.8231301,-5.1300000,-1.9800000,-0.0100000
MsgID.LOCAL_POSITION,1520106045.8233249,1.3206333,10.8552732,-2.9750526
MsgID.LOCAL_VELOCITY,1520106045.8233249,-5.1346836,-1.9871538,-0.0179238
MsgID.STATE,1520106046.0668030,True,True
MsgID.GLOBAL_HOME,1520106046.0669651,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520106046.0730860,-121.9938179,37.4137420,2.9720000
MsgID.LOCAL_VELOCITY,1520106046.0730860,-3.4500000,-1.7400000,-0.0900000
MsgID.LOCAL_POSITION,1520106046.0732400,-0.0070498,10.3693399,-2.9720392
MsgID.LOCAL_VELOCITY,1520106046.0732400,-3.4578562,-1.7455081,-0.0913913
MsgID.GLOBAL_POSITION,1520106046.3244600,-121.9938216,37.4137373,2.9860000
MsgID.LOCAL_VELOCITY,1520106046.3244600,-2.0400000,-1.6100000,-0.1300000
MsgID.LOCAL_POSITION,1520106046.3246772,-0.5188175,10.0404596,-2.9862034
MsgID.LOCAL_VELOCITY,1520106046.3246772,-2.0464048,-1.6180147,-0.1319769
MsgID.GLOBAL_POSITION,1520106046.5733960,-121.9938297,37.4137345,2.9980000
MsgID.LOCAL_VELOCITY,1520106046.5733960,-1.5000000,-2.4900000,-0.0500000
MsgID.LOCAL_POSITION,1520106046.5735960,-0.8303834,9.3244801,-2.9987059
MsgID.LOCAL_VELOCITY,1520106046.5735960,-1.5008297,-2.4953485,-0.0507006
MsgID.GLOBAL_POSITION,1520106046.8242271,-121.9938375,37.4137317,2.9950000
MsgID.LOCAL_VELOCITY,1520106046.8242271,-1.0200000,-3.4300000,0.0400000
MsgID.LOCAL_POSITION,1520106046.8244081,-1.1457716,8.6283073,-2.9952903
MsgID.LOCAL_VELOCITY,1520106046.8244081,-1.0288707,-3.4324906,0.0472664
MsgID.STATE,1520106047.0651760,True,True
MsgID.GLOBAL_HOME,1520106047.0653760,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520106047.0735099,-121.9938477,37.4137288,2.9900000
MsgID.LOCAL_VELOCITY,1520106047.0735099,-0.4800000,-4.2400000,0.0100000
MsgID.LOCAL_POSITION,1520106047.0736849,-1.4678601,7.7190266,-2.9909170
MsgID.LOCAL_VELOCITY,1520106047.0736849,-0.4899608,-4.2433915,0.0119320
MsgID.GLOBAL_POSITION,1520106047.3244150,-121.9938607,37.4137278,3.0000000
MsgID.LOCAL_VELOCITY,1520106047.3244150,0.0200000,-4.8900000,0.0500000
MsgID.LOCAL_POSITION,1520106047.3246028,-1.5790755,6.5656466,-3.0005748
MsgID.LOCAL_VELOCITY,1520106047.3246028,0.0272289,-4.8945837,0.0566197
MsgID.GLOBAL_POSITION,1520106047.5738590,-121.9938766,37.4137287,3.0040000
MsgID.LOCAL_VELOCITY,1520106047.5738590,0.5200000,-5.4300000,0.1100000
MsgID.LOCAL_POSITION,1520106047.5741229,-1.4775743,5.1574988,-3.0041726
MsgID.LOCAL_VELOCITY,1520106047.5741229,0.5230473,-5.4300933,0.1105870
MsgID.GLOBAL_POSITION,1520106047.8245749,-121.9938913,37.4137308,3.0040000
MsgID.LOCAL_VELOCITY,1520106047.8245749,1.0100000,-5.8800000,0.1300000
MsgID.LOCAL_POSITION,1520106047.8247879,-1.2509463,3.8441904,-3.0047820
MsgID.LOCAL_VELOCITY,1520106047.8247879,1.0104187,-5.8889642,0.1361329
MsgID.STATE,1520106048.0668049,True,True
MsgID.GLOBAL_HOME,1520106048.0670679,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520106048.0752740,-121.9939065,37.4137324,3.0050000
MsgID.LOCAL_VELOCITY,1520106048.0752740,1.5100000,-6.0400000,0.1200000
MsgID.LOCAL_POSITION,1520106048.0754490,-1.0652704,2.4968681,-3.0057592
MsgID.LOCAL_VELOCITY,1520106048.0754490,1.5151254,-6.0489960,0.1282168
MsgID.GLOBAL_POSITION,1520106048.3241830,-121.9939238,37.4137362,3.0130000
MsgID.LOCAL_VELOCITY,1520106048.3241830,1.7000000,-5.0800000,0.1000000
MsgID.LOCAL_POSITION,1520106048.3243389,-0.6457942,0.9583247,-3.0134797
MsgID.LOCAL_VELOCITY,1520106048.3243389,1.7010474,-5.0822959,0.1021961
MsgID.GLOBAL_POSITION,1520106048.5753181,-121.9939377,37.4137417,3.0150000
MsgID.LOCAL_VELOCITY,1520106048.5753181,1.3800000,-3.3400000,0.1900000
MsgID.LOCAL_POSITION,1520106048.5756350,-0.0364769,-0.2753246,-3.0158474
MsgID.LOCAL_VELOCITY,1520106048.5756350,1.3844392,-3.3458197,0.1968149
MsgID.GLOBAL_POSITION,1520106048.8237529,-121.9939443,37.4137424,3.0030000
MsgID.LOCAL_VELOCITY,1520106048.8237529,0.7600000,-1.6700000,0.1400000
MsgID.LOCAL_POSITION,1520106048.8239229,0.0419093,-0.8636819,-3.0038764
MsgID.LOCAL_VELOCITY,1520106048.8239229,0.7636199,-1.6780229,0.1486584
MsgID.STATE,1520106049.0655758,True,True
MsgID.GLOBAL_HOME,1520106049.0657921,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520106049.0739148,-121.9939462,37.4137438,2.9980000
MsgID.LOCAL_VELOCITY,1520106049.0739148,0.3300000,-0.3000000,0.1500000
MsgID.LOCAL_POSITION,1520106049.0741389,0.1936824,-1.0325512,-2.9985654
MsgID.LOCAL_VELOCITY,1520106049.0741389,0.3304998,-0.2981993,0.1543771
MsgID.GLOBAL_POSITION,1520106049.3242922,-121.9939456,37.4137459,2.9930000
MsgID.LOCAL_VELOCITY,1520106049.3242922,-0.0300000,0.9000000,0.1000000
MsgID.LOCAL_POSITION,1520106049.3245051,0.4260471,-0.9779240,-2.9937410
MsgID.LOCAL_VELOCITY,1520106049.3245051,-0.0369181,0.9045015,0.1061498
MsgID.GLOBAL_POSITION,1520106049.5742011,-121.9939400,37.4137438,2.9840000
MsgID.LOCAL_VELOCITY,1520106049.5742011,-0.4000000,1.4000000,0.0800000
MsgID.LOCAL_POSITION,1520106049.5743549,0.1978281,-0.4757864,-2.9841967
MsgID.LOCAL_VELOCITY,1520106049.5743549,-0.4077370,1.4046837,0.0864286
MsgID.GLOBAL_POSITION,1520106049.8255820,-121.9939366,37.4137423,2.9830000
MsgID.LOCAL_VELOCITY,1520106049.8255820,-0.4100000,1.0400000,0.0200000
MsgID.LOCAL_POSITION,1520106049.8258750,0.0370522,-0.1825443,-2.9837916
MsgID.LOCAL_VELOCITY,1520106049.8258750,-0.4179951,1.0480624,0.0256975
MsgID.STATE,1520106050.0666182,True,True
MsgID.GLOBAL_HOME,1520106050.0667810,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520106050.0750301,-121.9939357,37.4137423,2.9850000
MsgID.LOCAL_VELOCITY,1520106050.0750301,-0.1500000,0.3700000,-0.0200000
MsgID.LOCAL_POSITION,1520106050.0752671,0.0314578,-0.1034544,-2.9859862
MsgID.LOCAL_VELOCITY,1520106050.0752671,-0.1528251,0.3722479,-0.0288257
MsgID.GLOBAL_POSITION,1520106050.3255479,-121.9939350,37.4137421,2.8670000
MsgID.LOCAL_VELOCITY,1520106050.3255479,-0.0700000,0.1700000,0.8900000
MsgID.LOCAL_POSITION,1520106050.3259420,0.0088668,-0.0405902,-2.8662007
MsgID.LOCAL_VELOCITY,1520106050.3259420,-0.0701295,0.1752521,0.9009261
MsgID.GLOBAL_POSITION,1520106050.5756650,-121.9939359,37.4137420,2.5620000
MsgID.LOCAL_VELOCITY,1520106050.5756650,-0.0300000,0.1000000,1.3900000
MsgID.LOCAL_POSITION,1520106050.5759759,-0.0044240,-0.1180037,-2.5617974
MsgID.LOCAL_VELOCITY,1520106050.5759759,-0.0387508,0.1030219,1.3918577
MsgID.GLOBAL_POSITION,1520106050.8253288,-121.9939356,37.4137419,2.1570000
MsgID.LOCAL_VELOCITY,1520106050.8253288,-0.0100000,0.0500000,1.6600000
MsgID.LOCAL_POSITION,1520106050.8255842,-0.0107945,-0.0873529,-2.1553040
MsgID.LOCAL_VELOCITY,1520106050.8255842,-0.0185173,0.0595818,1.6655853
MsgID.STATE,1520106051.0667379,True,True
MsgID.GLOBAL_HOME,1520106051.0670102,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520106051.0751810,-121.9939339,37.4137419,1.7100000
MsgID.LOCAL_VELOCITY,1520106051.0751810,0.0000000,0.0200000,1.7600000
MsgID.LOCAL_POSITION,1520106051.0753829,-0.0149337,0.0614309,-1.7092955
MsgID.LOCAL_VELOCITY,1520106051.0753829,-0.0082578,0.0264174,1.7612361
MsgID.GLOBAL_POSITION,1520106051.3245389,-121.9939344,37.4137419,1.2560000
MsgID.LOCAL_VELOCITY,1520106051.3245389,0.0000000,0.0000000,1.7700000
MsgID.LOCAL_POSITION,1520106051.3248808,-0.0152764,0.0196767,-1.2553506
MsgID.LOCAL_VELOCITY,1520106051.3248808,-0.0025702,-0.0015035,1.7732327
MsgID.GLOBAL_POSITION,1520106051.5745680,-121.9939348,37.4137412,0.7910000
MsgID.LOCAL_VELOCITY,1520106051.5745680,0.0000000,-0.0100000,1.8200000
MsgID.LOCAL_POSITION,1520106051.5747750,-0.0953960,-0.0231434,-0.7890564
MsgID.LOCAL_VELOCITY,1520106051.5747750,0.0006184,-0.0152042,1.8292496
MsgID.GLOBAL_POSITION,1520106051.8261309,-121.9939344,37.4137406,0.3190000
MsgID.LOCAL_VELOCITY,1520106051.8261309,0.0100000,-0.0100000,1.8300000
MsgID.LOCAL_POSITION,1520106051.8263969,-0.1515663,0.0130436,-0.3179357
MsgID.LOCAL_VELOCITY,1520106051.8263969,0.0118785,-0.0160467,1.8357234
MsgID.STATE,1520106052.0659761,True,True
MsgID.GLOBAL_HOME,1520106052.0661430,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520106052.0764360,-121.9939346,37.4137420,0.1130000
MsgID.LOCAL_VELOCITY,1520106052.0764360,0.0000000,0.0000000,0.0300000
MsgID.LOCAL_POSITION,1520106052.0767250,0.0025221,-0.0018058,-0.1133883
MsgID.LOCAL_VELOCITY,1520106052.0767250,0.0050582,0.0032164,0.0336877
MsgID.GLOBAL_POSITION,1520106052.3260019,-121.9939359,37.4137422,0.0870000
MsgID.LOCAL_VELOCITY,1520106052.3260019,0.0000000,0.0000000,0.0500000
MsgID.LOCAL_POSITION,1520106052.3262110,0.0198098,-0.1188522,-0.0877475
MsgID.LOCAL_VELOCITY,1520106052.3262110,-0.0068002,0.0018298,0.0530243
MsgID.GLOBAL_POSITION,1520106052.5756979,-121.9939339,37.4137416,0.0830000
MsgID.LOCAL_VELOCITY,1520106052.5756979,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520106052.5759671,-0.0487264,0.0597649,-0.0834181
MsgID.LOCAL_VELOCITY,1520106052.5759671,0.0000034,0.0000004,0.0000031
MsgID.GLOBAL_POSITION,1520106052.8259389,-121.9939329,37.4137417,0.0820000
MsgID.LOCAL_VELOCITY,1520106052.8259389,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520106052.8261759,-0.0305721,0.1477955,-0.0825560
